date,symbol,close,volume,SMA_20,RSI,Signal
2024-04-10,MERO,617.0,12868.0,757.37,49.64,SELL
2024-04-10,MEN,515.0,32613.0,752.32,49.04,SELL
2024-04-10,MEL,229.1,100725.0,745.15,47.33,SELL
2024-04-10,MEHL,317.5,56886.0,743.88,47.94,SELL
2024-04-10,MDB,428.7,26314.0,744.81,48.73,SELL
2024-04-10,MHCL,424.0,23813.0,698.41,48.7,SELL
2024-04-10,MCHL,370.0,22042.0,716.55,48.28,SELL
2024-04-10,MHL,419.0,22365.0,537.26,48.71,SELL
2024-04-10,MANUFACTURE,6751.61,237394494.5,858.65,76.18,BUY
2024-04-10,MANDU,770.0,93071.0,847.15,49.31,BUY
2024-04-10,MAKAR,398.0,14926.0,820.55,48.18,BUY
2024-04-10,LVF2,8.19,300.0,797.96,46.95,BUY
2024-04-10,LUK,8.37,300.0,775.43,46.95,SELL
2024-04-10,LSL,152.2,64615.0,765.69,47.52,SELL
2024-04-10,MBJC,308.7,13065.0,721.92,48.18,SELL
2024-04-10,HHL,387.0,71066.0,694.87,48.52,SELL
2024-04-10,LIFEINSU,10228.92,240925160.3,1194.67,72.92,BUY
2024-04-10,HLBSL,725.0,5191.0,1186.92,48.84,BUY
2024-04-10,KEF,8.07,23875.0,1178.57,47.57,BUY
2024-04-10,LEC,192.9,90679.0,1162.96,47.95,SELL
2024-04-10,KSBBL,357.0,33066.0,1149.96,48.3,SELL
2024-04-10,KRBL,410.0,37441.0,1144.71,48.43,SELL
2024-04-10,KPCL,403.5,3753.0,1153.43,48.41,SELL
2024-04-10,KMCDB,762.0,2938.0,1175.66,49.35,SELL
2024-04-10,KLBSL,887.0,2682.0,1198.57,49.7,SELL
2024-04-10,JFLPO,200.0,21000.0,1187.37,47.77,SELL
2024-04-10,KKHC,249.0,237861.0,1181.32,47.93,SELL
2024-04-10,KDL,791.0,5222.0,1199.92,49.7,SELL
2024-04-10,KDBY,8.81,5100.0,862.78,47.2,SELL
2024-04-10,KBSH,1033.0,519.0,875.93,50.7,HOLD
2024-04-10,KBL,137.7,72729.0,862.92,47.72,SELL
2024-04-10,JSLBB,1127.9,1857.0,918.9,51.14,HOLD
2024-04-10,JOSHI,333.0,60770.0,935.13,48.4,SELL
2024-04-10,NABIL,438.0,46883.0,949.42,48.79,SELL
2024-04-10,LBBL,379.0,15064.0,952.94,48.57,SELL
2024-04-10,MFLD85,975.0,160.0,982.34,51.0,BUY
2024-04-10,IGI,537.1,20399.0,497.75,49.16,BUY
2024-04-10,HIDCLP,101.0,9796.0,466.55,47.34,SELL
2024-04-10,ICFC,515.0,48937.0,491.9,49.26,SELL
2024-04-10,JBBL,294.0,26471.0,496.95,48.25,SELL
2024-04-10,JALPA,1231.0,3132.0,540.65,52.7,BUY
2024-04-10,INVESTMENT,75.79,85440098.4,523.94,47.3,HOLD
2024-04-10,ILI,550.4,69514.0,531.28,49.58,BUY
2024-04-10,ILBS,940.0,7704.0,540.18,51.45,BUY
2024-04-10,IHL,412.0,118726.0,516.43,48.82,HOLD
2024-04-10,JBLB,1319.0,5258.0,572.38,53.24,BUY
2024-04-10,ICFCD83,1180.0,150.0,618.93,52.49,BUY
2024-04-10,JFL,462.0,96678.0,602.48,48.68,HOLD
2024-04-10,HURJA,292.9,28600.0,616.69,47.8,HOLD
2024-04-10,HRL,610.2,202157.0,595.55,49.64,BUY
2024-04-10,HPPL,273.0,31658.0,602.31,47.72,SELL
2024-04-10,HOTELS,5117.97,72759391.4,801.82,67.32,BUY
2024-04-10,HLI,395.5,46079.0,804.94,48.31,HOLD
2024-04-10,LEMF,9.5,22486.0,783.52,47.14,HOLD
2024-04-10,HYDROPOWER,2481.82,1124537291.5,888.66,54.71,BUY
2024-04-10,RMF2,8.21,800.0,840.32,47.39,HOLD
2024-04-10,ALICL,560.3,22655.0,841.48,49.03,SELL
2024-04-10,PMLI,512.4,11433.0,862.05,48.89,SELL
2024-04-10,GRDBL,379.5,22177.0,855.27,48.47,SELL
2024-04-10,HDHPC,135.0,79490.0,847.32,47.66,SELL
2024-04-10,HBL,184.0,21117.0,794.97,47.85,SELL
2024-04-10,HATHY,863.0,29775.0,834.33,50.51,HOLD
2024-04-10,H8020,9.08,18500.0,807.27,47.24,SELL
2024-04-10,GWFD83,1180.0,150.0,819.27,51.84,SELL
2024-04-10,GVL,433.0,5960.0,820.32,48.91,SELL
2024-04-10,GUFL,816.0,133529.0,795.17,50.46,SELL
2024-04-10,GMFIL,370.0,23852.0,754.67,48.61,SELL
2024-04-10,SEF,8.0,105500.0,731.97,47.11,SELL
2024-04-10,GMFBS,1134.1,2032.0,774.03,52.08,BUY
2024-04-10,GLH,212.0,28664.0,754.12,48.09,SELL
2024-04-10,GLBSL,2340.0,13160.0,857.47,56.38,BUY
2024-04-10,GILB,970.0,12128.0,650.07,50.76,BUY
2024-04-10,GIBF1,8.7,6900.0,630.73,47.21,HOLD
2024-04-10,HEI,591.0,26400.0,659.81,49.51,HOLD
2024-04-10,HDL,1488.0,15943.0,610.11,52.93,BUY
2024-04-10,SCB,524.9,6900.0,635.95,49.09,HOLD
2024-04-10,RSDC,603.1,14701.0,638.09,49.41,HOLD
2024-04-10,SALICO,661.0,5251.0,645.52,49.66,SELL
2024-04-10,SBL,224.0,18476.0,637.74,47.72,SELL
2024-04-10,SBI,284.5,11944.0,645.22,48.03,SELL
2024-04-10,SBCF,7.51,6900.0,636.39,46.69,SELL
2024-04-10,SARBTM,847.0,67378.0,635.59,51.12,SELL
2024-04-10,SAPDBL,305.0,55746.0,650.39,48.33,SELL
2024-04-10,SANIMA,237.9,22291.0,603.29,47.98,SELL
2024-04-10,SENSITIVE,358.19,726577081.3,599.54,48.7,SELL
2024-04-10,SAMAJ,1971.0,2315.0,657.29,57.2,BUY
2024-04-10,SDBD87,987.3,50.0,688.16,51.58,BUY
2024-04-10,SAGF,8.82,2600.0,688.2,46.68,HOLD
2024-04-10,SAEF,9.96,23000.0,631.99,46.68,SELL
2024-04-10,SADBLP,173.0,171010.0,630.04,47.64,SELL
2024-04-10,SADBL,298.0,25238.0,527.94,48.41,SELL
2024-04-10,SABSL,773.0,4393.0,518.09,51.34,SELL
2024-04-10,RURU,635.0,4075.0,549.41,50.44,BUY
2024-04-10,SAHAS,519.0,9873.0,545.81,49.66,HOLD
2024-04-10,SENFLOAT,117.07,697393042.9,477.26,46.94,SELL
2024-04-10,SDLBSL,735.0,4462.0,487.77,51.35,BUY
2024-04-10,RMF1,7.71,2210.0,458.0,46.46,SELL
2024-04-10,PHCL,312.0,29704.0,440.55,48.66,SELL
2024-04-10,PMHPL,235.0,5708.0,441.1,48.12,SELL
2024-04-10,RHPL,276.0,12609.0,440.67,48.45,SELL
2024-04-10,RHGCL,324.0,37360.0,456.5,48.86,SELL
2024-04-10,RFPL,381.9,68384.0,433.24,49.38,SELL
2024-04-10,RBCLPO,10684.0,240.0,952.19,82.84,BUY
2024-04-10,RAWA,499.0,30853.0,965.25,48.62,BUY
2024-04-10,PFL,507.0,193116.0,972.69,48.64,BUY
2024-04-10,RADHI,240.0,15055.0,886.14,48.04,BUY
2024-04-10,PRVU,142.0,60817.0,843.87,47.8,SELL
2024-04-10,PRSF,9.0,36949.0,843.88,47.46,SELL
2024-04-10,PROFL,323.5,48838.0,859.56,48.39,SELL
2024-04-10,PRIN,795.0,11263.0,890.66,49.83,SELL
2024-04-10,PPL,626.0,82115.0,907.06,49.3,SELL
2024-04-10,PPCL,254.0,29888.0,881.11,48.09,SELL
2024-04-10,RNLI,434.6,48902.0,871.09,48.75,SELL
2024-04-10,PSF,8.76,20200.0,845.58,47.23,SELL
2024-04-10,PCBL,190.0,149139.0,849.22,47.97,SELL
2024-04-10,RBCL,13243.0,75.0,1474.62,75.13,BUY
2024-04-10,NMB50,9.41,800.0,1474.71,47.86,BUY
2024-04-10,MUTUAL,18.27,4032910.52,1460.02,47.87,BUY
2024-04-10,NSIF2,9.43,6500.0,1448.74,47.86,SELL
2024-04-10,PBD88,1008.0,75.0,1485.34,49.58,SELL
2024-04-10,OTHERS,1704.76,258876550.5,1554.38,50.8,HOLD
2024-04-10,OHL,743.0,10184.0,1572.44,49.04,SELL
2024-04-10,NYADI,303.0,28508.0,1053.39,48.21,SELL
2024-04-10,NWCL,750.0,11010.0,1065.94,49.15,SELL
2024-04-10,NUBL,655.0,8814.0,1073.34,48.94,SELL
2024-04-10,RLFL,369.1,44162.0,1079.79,48.3,SELL
2024-04-10,NRN,516.5,24765.0,1098.52,48.67,SELL
2024-04-10,RIDI,180.2,21965.0,1107.08,47.82,SELL
2024-04-10,NRM,376.0,40768.0,1109.7,48.39,SELL
2024-04-10,NRIC,775.1,113069.0,1108.71,49.59,SELL
2024-04-10,NONLIFEINSU,10518.48,109173200.4,1603.33,68.76,BUY
2024-04-10,NMFBS,1123.0,6247.0,1646.78,49.29,BUY
2024-04-10,NMBMF,587.0,12325.0,1654.4,48.45,BUY
2024-04-10,NTC,834.0,17949.0,1695.66,48.89,BUY
2024-04-14,SABSL,833.0,4482.0,1727.81,48.88,SELL
2024-04-14,SBCF,7.45,2700.0,1066.03,47.34,SELL
2024-04-14,SENFLOAT,116.99,868538992.3,1071.41,47.58,SELL
2024-04-14,SDLBSL,765.0,4274.0,1108.75,49.03,SELL
2024-04-14,SDBD87,990.0,60.0,1157.78,49.56,SELL
2024-04-14,SCB,525.0,15270.0,1133.63,48.45,SELL
2024-04-14,SBLD84,1000.0,300.0,1098.39,49.69,SELL
2024-04-14,SBL,226.0,33858.0,1072.54,47.68,SELL
2024-04-14,SAPDBL,303.0,24828.0,1072.54,47.9,SELL
2024-04-14,SARBTM,821.0,68974.0,1076.09,49.48,SELL
2024-04-14,SADBL,299.0,12457.0,1058.29,47.91,SELL
2024-04-14,SANIMA,236.0,29590.0,1051.64,47.71,SELL
2024-04-14,SAMAJ,1910.0,823.0,1121.31,53.23,BUY
2024-04-14,SALICO,655.5,3549.0,1145.08,49.05,HOLD
2024-04-14,SAHAS,518.6,6588.0,1152.21,48.6,HOLD
2024-04-14,RURU,625.3,2165.0,1144.72,48.99,HOLD
2024-04-14,SBI,282.0,17483.0,632.89,47.73,SELL
2024-04-14,RSDC,618.8,11339.0,607.68,49.12,SELL
2024-04-14,TSHL,556.0,20074.0,606.13,48.86,SELL
2024-04-14,PROFL,324.0,36939.0,580.63,47.85,SELL
2024-04-14,TVCL,495.0,9835.0,563.73,48.69,SELL
2024-04-14,RNLI,430.5,22339.0,584.88,48.37,SELL
2024-04-14,RMF2,8.3,1700.0,579.45,46.26,SELL
2024-04-14,RMF1,7.72,3500.0,541.59,46.25,SELL
2024-04-14,RLFL,370.0,61001.0,510.59,48.5,SELL
2024-04-14,RIDI,177.5,31598.0,493.21,47.37,SELL
2024-04-14,RHPL,275.0,13882.0,456.96,48.03,SELL
2024-04-14,PRIN,778.0,4832.0,484.56,51.42,BUY
2024-04-14,RHGCL,353.9,123989.0,487.11,48.54,HOLD
2024-04-14,RBCLPO,10685.0,80.0,980.31,79.14,HOLD
2024-04-14,RBCL,13053.0,368.0,1618.01,81.81,BUY
2024-04-14,RAWA,490.0,5743.0,1630.71,47.25,BUY
2024-04-14,RADHI,239.5,15172.0,1547.18,46.83,BUY
2024-04-14,PSF,8.7,14800.0,1514.84,46.42,BUY
2024-04-14,PRVU,139.1,64568.0,1495.87,46.7,SELL
2024-04-14,PRSF,8.7,22700.0,1465.04,46.43,SELL
2024-04-14,RFPL,394.0,62847.0,1470.64,47.39,SELL
2024-04-14,SAGF,8.75,1050.0,1440.13,46.5,SELL
2024-04-14,NSIF2,9.5,1300.0,1412.81,46.5,SELL
2024-04-14,PPCL,250.0,21808.0,1409.11,47.22,SELL
2024-04-14,PMHPL,238.0,10397.0,1396.26,47.19,SELL
2024-04-14,OHL,744.0,10145.0,1411.93,48.87,SELL
2024-04-14,PHCL,313.0,15675.0,1427.17,47.48,SELL
2024-04-14,PFL,546.0,209224.0,1454.08,48.34,SELL
2024-04-14,PCBL,192.9,83041.0,1445.23,47.09,SELL
2024-04-14,PBLD84,1030.0,810.0,1487.85,50.37,SELL
2024-04-14,PBD88,1008.0,425.0,1524.5,50.28,SELL
2024-04-14,NMFBS,1165.0,4064.0,1543.85,50.94,BUY
2024-04-14,PBD85,1000.0,875.0,1576.16,50.18,BUY
2024-04-14,NYADI,305.0,16063.0,1057.16,47.03,BUY
2024-04-14,NONLIFEINSU,10409.1,91487953.1,924.96,73.31,HOLD
2024-04-14,NWCL,745.0,8990.0,937.71,48.52,HOLD
2024-04-14,NUBL,664.0,5626.0,958.94,48.37,HOLD
2024-04-14,NTC,836.0,10311.0,1000.3,48.72,HOLD
2024-04-14,SEF,8.0,11700.0,993.75,47.04,SELL
2024-04-14,NRN,518.0,21812.0,1019.21,48.23,SELL
2024-04-14,OTHERS,1697.66,122816495.9,1084.4,50.97,SELL
2024-04-14,SAEF,9.81,120700.0,1084.45,47.12,SELL
2024-04-14,NMB50,9.4,10530.0,1084.44,47.12,SELL
2024-04-14,UHEWA,410.0,37505.0,1092.44,48.2,SELL
2024-04-14,PMLI,508.0,7178.0,1105.94,48.47,SELL
2024-04-14,UPCL,203.0,30012.0,1078.89,47.62,SELL
2024-04-14,WNLB,1400.0,3654.0,1133.24,51.24,HOLD
2024-04-14,VLUCL,502.0,18913.0,1131.04,48.53,SELL
2024-04-14,VLBS,747.0,8980.0,1158.75,49.32,SELL
2024-04-14,USLB,1864.0,17688.0,1200.45,52.86,BUY
2024-04-14,USHL,504.0,5462.0,1175.25,48.42,BUY
2024-04-14,UAIL,530.2,19950.0,1143.51,48.51,SELL
2024-04-14,USHEC,379.9,28209.0,1112.5,48.0,SELL
2024-04-14,UNLB,1700.0,2758.0,1182.25,52.74,BUY
2024-04-14,NMBMF,615.0,12751.0,692.55,48.8,HOLD
2024-04-14,UNL,40450.0,10.0,2677.8,87.05,BUY
2024-04-14,UNHPL,231.6,24395.0,2656.18,48.03,BUY
2024-04-14,UMRH,351.9,14982.0,2631.97,48.11,BUY
2024-04-14,ULHC,344.9,24791.0,2648.82,48.1,BUY
2024-04-14,ULBSL,1413.0,1537.0,2693.57,48.86,SELL
2024-04-14,UPPER,169.2,136000.0,2617.15,47.98,SELL
2024-04-14,TRADING,2805.47,8304943.7,2756.93,50.04,HOLD
2024-04-14,SFEF,7.76,2300.0,2756.85,47.88,SELL
2024-04-14,EHPL,440.0,5160.0,2758.35,48.25,SELL
2024-04-14,SMH,680.1,7571.0,2766.95,48.47,SELL
2024-04-14,SGHC,317.7,31582.0,2772.69,48.14,SELL
2024-04-14,TAMOR,394.5,68891.0,2722.41,48.22,SELL
2024-04-14,SWMF,760.0,7302.0,2735.31,48.63,SELL
2024-04-14,SWBBL,764.9,3116.0,2736.21,48.63,SELL
2024-04-14,STC,4500.0,1636.0,2868.01,53.06,HOLD
2024-04-14,SSHL,165.0,20776.0,2851.06,47.9,SELL
2024-04-14,SMFBS,1219.0,3307.0,2885.5,49.19,SELL
2024-04-14,SRLI,439.0,12581.0,2888.45,48.24,SELL
2024-04-14,SPL,663.0,1688.0,2836.6,48.55,SELL
2024-04-14,SPIL,752.3,6579.0,2843.47,48.68,SELL
2024-04-14,SPHL,473.9,2130.0,844.66,48.27,SELL
2024-04-14,SPDL,236.5,13739.0,844.91,47.89,SELL
2024-04-14,SPC,535.1,1788.0,854.07,48.43,SELL
2024-04-14,SONA,453.0,74958.0,859.47,48.29,SELL
2024-04-14,SNLI,593.0,29325.0,818.47,48.57,SELL
2024-04-14,SRBLD83,1030.0,10.0,861.51,49.52,BUY
2024-04-14,TPC,502.0,1910.0,746.34,48.36,HOLD
2024-04-14,SMATA,744.0,3327.0,783.15,48.95,HOLD
2024-04-14,SHEL,180.8,114068.0,770.19,47.59,HOLD
2024-04-14,UMHL,247.2,69609.0,748.54,47.77,HOLD
2024-04-14,SIGS2,8.12,470.0,733.07,47.13,SELL
2024-04-14,SLCF,7.9,7150.0,713.74,47.13,SELL
2024-04-14,SKBBL,825.0,10990.0,716.99,49.81,BUY
2024-04-14,SJLIC,500.0,178223.0,703.74,48.75,HOLD
2024-04-14,SJCL,281.8,10644.0,492.83,48.01,HOLD
2024-04-14,SINDU,365.3,19798.0,502.85,48.34,HOLD
2024-04-14,SIKLES,527.9,17818.0,468.29,49.0,BUY
2024-04-14,SIGS3,8.47,700.0,446.76,46.93,HOLD
2024-04-14,SHINE,370.0,37633.0,432.11,48.56,HOLD
2024-04-14,SIFC,381.0,29804.0,413.55,48.61,HOLD
2024-04-14,SICL,689.9,7696.0,424.35,50.13,BUY
2024-04-14,SHPC,334.0,640870.0,429.22,48.36,HOLD
2024-04-14,SHLB,1262.8,9087.0,465.61,53.02,BUY
2024-04-14,SHL,440.0,34260.0,464.96,48.81,HOLD
2024-04-14,SHIVM,509.3,100278.0,460.77,49.18,BUY
2024-04-14,SMB,1374.0,1568.0,477.97,53.63,BUY
2024-04-14,SMJC,387.9,39393.0,472.27,48.42,HOLD
2024-04-14,EDBL,365.8,9309.0,453.36,48.31,HOLD
2024-04-14,SMHL,448.0,17636.0,466.72,48.79,HOLD
2024-04-14,CFCL,378.0,87878.0,473.26,48.38,HOLD
2024-04-14,EBL,503.8,25363.0,498.04,49.21,BUY
2024-04-14,GBBL,365.9,22549.0,515.94,48.29,HOLD
2024-04-14,SFCL,325.0,22286.0,490.94,48.0,HOLD
2024-04-14,GHL,155.0,112114.0,473.69,46.77,SELL
2024-04-14,GFCL,468.9,19718.0,483.05,49.36,HOLD
2024-04-14,GCIL,490.0,42068.0,489.28,49.54,BUY
2024-04-14,GBLBS,635.0,8928.0,494.64,50.82,BUY
2024-04-14,DORDI,433.9,19377.0,515.91,48.97,HOLD
2024-04-14,GBIME,179.0,50721.0,506.36,46.64,HOLD
2024-04-14,GBBD85,962.2,228.0,535.42,53.89,BUY
2024-04-14,EBLD86,1000.0,553.0,550.92,54.21,BUY
2024-04-14,FOWAD,1120.0,1913.0,590.22,55.28,BUY
2024-04-14,FMDBL,629.0,30285.0,558.53,50.11,BUY
2024-04-14,FLOAT,136.84,2970463152.5,543.38,45.52,HOLD
2024-04-14,FINANCE,2036.07,369723724.7,619.72,60.55,BUY
2024-04-14,ENL,805.0,3594.0,591.27,50.77,BUY
2024-04-14,GBILD86/87,1000.0,255.0,621.87,52.09,BUY
2024-04-14,DOLTI,532.0,71495.0,630.18,48.72,BUY
2024-04-14,TRH,730.1,19687.0,644.29,50.19,BUY
2024-04-14,SENSITIVE,358.2,884952759.1,643.3,47.44,SELL
2024-04-14,SFMF,9.91,10245.0,618.6,44.95,SELL
2024-04-14,NRM,374.0,19722.0,619.01,48.02,SELL
2024-04-14,DLBS,1216.6,3532.0,663.59,54.35,HOLD
2024-04-14,DHPL,193.0,2922.0,665.49,46.88,SELL
2024-04-14,DEVBANK,3944.03,113152170.8,839.24,65.57,BUY
2024-04-14,DDBL,713.0,7209.0,850.39,49.43,BUY
2024-04-14,CZBIL,159.0,23495.0,826.59,47.29,BUY
2024-04-14,CYCL,1727.0,27204.0,891.25,53.45,BUY
2024-04-14,CORBL,435.9,2396.0,904.09,48.43,BUY
2024-04-14,CMF2,7.88,40100.0,856.38,46.86,SELL
2024-04-14,CMF1,8.88,3100.0,806.82,46.86,SELL
2024-04-14,CKHL,553.9,8415.0,778.52,49.29,SELL
2024-04-14,CITY,592.5,3873.0,776.69,49.47,SELL
2024-04-14,CIT,2108.0,5692.0,875.25,55.94,BUY
2024-04-14,CHL,312.9,50250.0,789.09,48.08,SELL
2024-04-14,CHDC,843.0,11451.0,790.99,50.3,HOLD
2024-04-14,CHCL,454.5,44702.0,763.71,48.66,SELL
2024-04-14,SGIC,529.9,29672.0,763.61,49.01,SELL
2024-04-14,NRIC,760.0,26585.0,765.1,50.12,SELL
2024-04-14,PPL,640.4,42328.0,779.21,49.52,SELL
2024-04-14,KDBY,8.83,3300.0,779.16,46.34,SELL
2024-04-14,BHL,348.0,2553.0,777.86,48.26,SELL
2024-04-14,HDL,1488.0,15113.0,791.43,54.19,BUY
2024-04-14,BPCL,299.8,5829.0,796.77,48.01,SELL
2024-04-14,BOKD86,990.0,270.0,649.07,51.47,BUY
2024-04-14,BNT,12780.0,109.0,1252.42,78.19,BUY
2024-04-14,BNL,17222.0,50.0,2105.57,82.17,BUY
2024-04-14,BNHC,484.3,5245.0,2043.43,47.2,BUY
2024-04-14,ALBSL,740.0,5645.0,2058.64,47.57,BUY
2024-04-14,BHPL,498.0,2670.0,2083.15,47.23,BUY
2024-04-14,ALICL,554.9,13450.0,2110.45,47.33,SELL
2024-04-14,BEDC,368.0,14735.0,2101.15,47.03,SELL
2024-04-14,BBC,3848.0,255.0,2263.93,52.93,HOLD
2024-04-14,BARUN,241.1,11456.0,2170.58,47.08,SELL
2024-04-14,BANKING,1055.77,167732918.8,2207.72,48.46,SELL
2024-04-14,AVYAN,695.0,14163.0,2200.32,47.87,SELL
2024-04-14,API,173.9,53425.0,2186.29,46.96,SELL
2024-04-14,BHDC,478.0,5722.0,2183.7,47.58,SELL
2024-04-14,AKPL,172.8,39300.0,2154.34,46.99,SELL
2024-04-14,AKJCL,214.0,13382.0,2133.02,47.09,SELL
2024-04-14,LEMF,9.48,34500.0,2133.05,46.64,SELL
2024-04-14,LBLD86,1005.1,30.0,2165.91,49.19,SELL
2024-04-14,AHPC,171.3,32132.0,2100.07,47.15,SELL
2024-04-14,AHL,449.8,4887.0,2107.57,47.93,SELL
2024-04-14,ADBLD83,1045.0,525.0,2110.32,49.63,SELL
2024-04-14,ADBL,226.1,34920.0,1482.63,47.34,SELL
2024-04-14,ACLBSL,785.0,15436.0,660.78,49.07,SELL
2024-04-14,BFC,364.0,28898.0,654.76,47.79,SELL
2024-04-14,MBJC,300.1,10193.0,632.77,47.59,SELL
2024-04-14,MANUFACTURE,6721.63,188530325.1,943.95,64.03,BUY
2024-04-14,MANDU,815.0,58518.0,956.95,48.85,HOLD
2024-04-14,MAKAR,400.0,57966.0,958.55,47.99,HOLD
2024-04-14,LVF2,8.0,1300.0,766.55,47.15,HOLD
2024-04-14,LUK,8.69,55400.0,754.93,47.15,SELL
2024-04-14,LSL,152.8,64956.0,709.78,47.54,SELL
2024-04-14,LLBS,935.0,2381.0,721.78,49.73,SELL
2024-04-14,LIFEINSU,10157.07,202648640.8,1220.94,67.14,BUY
2024-04-14,LICN,1353.0,1133.0,1264.69,49.51,BUY
2024-04-14,ANLB,1995.0,1140.0,1355.8,50.53,BUY
2024-04-14,HDHPC,133.6,99000.0,1351.78,47.53,HOLD
2024-04-14,LEC,192.0,36523.0,1360.91,47.64,SELL
2024-04-14,LBBLD89,1060.0,125.0,1363.65,49.26,SELL
2024-04-14,KSBBL,356.8,26801.0,1372.93,47.96,SELL
2024-04-14,JBLB,1315.0,5986.0,1416.19,49.9,SELL
2024-04-14,KRBL,422.0,41204.0,1385.04,48.1,SELL
2024-04-14,KPCL,424.3,9370.0,1394.95,48.11,SELL
2024-04-14,KMCDB,823.9,15508.0,1396.89,49.06,SELL
2024-04-14,KLBSL,890.0,2791.0,1423.19,49.23,SELL
2024-04-14,KKHC,246.3,36291.0,1420.5,47.6,SELL
2024-04-14,KEF,8.17,12775.0,1084.83,46.98,SELL
2024-04-14,HEI,576.1,14523.0,1072.89,48.69,SELL
2024-04-14,KBSH,1055.0,1132.0,1105.64,50.16,SELL
2024-04-14,KBLD86,1040.0,300.0,1157.24,50.11,SELL
2024-04-14,KBL,136.9,59235.0,1163.65,47.17,SELL
2024-04-14,JSLBB,1186.0,2342.0,1215.31,50.78,HOLD
2024-04-14,JFL,459.0,40416.0,1191.51,48.32,HOLD
2024-04-14,CBBL,836.0,9293.0,725.45,49.68,BUY
2024-04-14,JOSHI,338.0,75877.0,674.7,47.88,SELL
2024-04-14,KDL,799.9,2179.0,614.95,49.7,BUY
2024-04-14,JBBL,291.0,18325.0,622.82,47.73,SELL
2024-04-14,HEIP,354.4,10.0,630.94,48.0,SELL
2024-04-14,INVESTMENT,75.17,74830857.9,581.7,46.83,SELL
2024-04-14,HRL,613.2,121619.0,594.52,49.4,SELL
2024-04-14,ILI,545.2,30447.0,556.03,49.08,HOLD
2024-04-14,ILBS,971.0,11727.0,583.48,51.23,BUY
2024-04-14,IHL,409.5,49078.0,582.74,48.33,HOLD
2024-04-14,IGI,528.0,40199.0,567.94,48.99,HOLD
2024-04-14,ICFC,513.0,19488.0,549.09,48.9,HOLD
2024-04-14,HYDROPOWER,2491.53,1202931921.6,661.35,58.98,BUY
2024-04-14,HURJA,289.2,19864.0,675.4,47.7,HOLD
2024-04-14,HPPL,272.8,50701.0,660.24,47.63,HOLD
2024-04-14,JALPA,1250.0,1932.0,669.99,52.31,BUY
2024-04-14,HOTELS,5102.09,45252996.9,873.09,65.44,BUY
2024-04-14,HLI,392.1,27427.0,885.85,48.03,HOLD
2024-04-14,HLBSL,744.4,2045.0,863.77,49.12,HOLD
2024-04-14,HIDCLP,101.0,7122.0,845.87,47.17,SELL
2024-04-14,HIDCL,166.0,32168.0,812.37,47.4,SELL
2024-04-14,HHL,373.1,43174.0,814.13,48.16,SELL
2024-04-14,LBBL,374.0,12052.0,792.83,48.17,SELL
2024-04-14,C30MF,8.58,100.0,778.71,46.78,SELL
2024-04-14,MCHL,383.0,26335.0,780.14,48.42,SELL
2024-04-14,CGH,820.0,5037.0,817.38,50.35,SELL
2024-04-14,MLBSL,1735.0,1444.0,873.47,54.2,BUY
2024-04-14,NIMB,156.0,45427.0,854.01,47.37,SELL
2024-04-14,GMFBS,1191.0,2171.0,865.01,51.67,BUY
2024-04-14,HATHY,856.0,23033.0,887.34,50.24,HOLD
2024-04-14,H8020,8.68,3720.0,861.37,46.71,SELL
2024-04-14,GWFD83,1180.0,743.0,894.72,51.75,BUY
2024-04-14,GVL,429.1,12608.0,791.6,48.58,SELL
2024-04-14,GUFL,828.5,62527.0,818.57,50.32,BUY
2024-04-14,NIL,813.3,7341.0,845.59,50.25,BUY
2024-04-14,GRDBL,378.0,12827.0,801.99,48.19,SELL
2024-04-14,GLH,212.5,22198.0,557.51,47.39,SELL
2024-04-14,NLG,765.0,2344.0,576.16,50.35,SELL
2024-04-14,GLBSL,2106.0,713.0,644.24,56.7,BUY
2024-04-14,GILB,1021.0,32497.0,690.24,51.01,BUY
2024-04-14,GIBF1,8.36,4900.0,682.36,46.34,HOLD
2024-04-14,SLBBL,672.0,14441.0,697.3,49.6,SELL
2024-04-14,NMB,176.0,33351.0,687.4,47.29,SELL
2024-04-14,GMFIL,365.1,15550.0,705.23,48.28,SELL
2024-04-14,NIFRA,204.0,66947.0,696.28,47.46,SELL
2024-04-14,NFS,452.0,96206.0,677.88,48.89,SELL
2024-04-14,NGPL,332.0,318533.0,607.73,48.21,SELL
2024-04-14,HBL,183.0,12241.0,609.08,47.32,SELL
2024-04-14,HBLD83,1026.1,5.0,600.83,52.63,BUY
2024-04-14,NICSF,8.86,350.0,558.47,46.54,SELL
2024-04-14,NICLBSL,667.0,90398.0,591.39,50.53,BUY
2024-04-14,NICL,832.4,7579.0,574.01,51.51,BUY
2024-04-14,NICGF2,7.8,1500.0,552.95,46.56,SELL
2024-04-14,NICGF,9.61,2600.0,512.0,46.57,SELL
2024-04-14,NICFC,8.53,13000.0,471.76,46.56,SELL
2024-04-14,NICBF,8.53,200.0,453.29,46.56,SELL
2024-04-14,NICAD8283,1062.0,15.0,495.76,54.14,BUY
2024-04-14,NICAD8182,1040.0,10095.0,509.51,53.96,BUY
2024-04-14,NICA,395.0,29072.0,423.96,49.04,HOLD
2024-04-14,NIBSF2,7.45,5670.0,373.29,46.31,HOLD
2024-04-14,NIBLGF,7.91,4410.0,373.26,46.32,SELL
