symbol,id,date,open,high,low,close,volume,ltp,previous_closing,RSI_6,RSI_14,SMA_20,SMA_50,EMA_20,EMA_50,ATR_14,OBV,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Middle,BB_Lower,RSI_Signal,Trend_Signal,Final_Signal
MHL,1846929,2024-12-29,872.0,875.0,832.1,850.0,4862.0,850.0,855.0,36.2750738757701,49.57849901959841,876.9049999999997,806.408,861.5889650623993,824.3756776673724,39.88868546486919,1068765.0,16.336569533233956,24.43151949704547,-8.094949963811516,941.84840536192,876.9049999999997,811.9615946380795,HOLD,SELL,SELL
MHNL,1848364,2024-12-29,260.0,267.0,258.8,260.0,12658.0,260.0,264.0,29.236531172770103,39.3331351698854,276.44,276.288,272.64222495317176,276.07985092121623,12.378908269282269,1203334.0,-4.40211320265928,-2.5952971999142256,-1.806816002745054,296.2534701655243,276.44,256.6265298344757,BUY,SELL,BUY
MICROFINANCE,1850165,2024-12-29,4921.9,5033.01,4909.42,4977.97,798979106.3,4977.97,4922.47,65.52756235112196,50.72165220381514,4970.455999999999,5014.898000000001,4954.193796906735,4993.425844575932,77.09314710761234,6171057132.860001,-42.1650245197734,-43.03653341000795,0.8715088902345514,5176.791654156092,4970.455999999999,4764.120345843907,HOLD,SELL,SELL
MKCL,1850561,2024-12-29,1480.0,1506.0,1480.0,1485.0,3513.0,1485.0,1500.0,38.02115218561951,40.73507583215517,1546.41,1557.5720000000003,1532.0328846902396,1535.620251134099,49.26504258150758,224467.0,-24.02043853829832,-17.419726946499782,-6.60071159179854,1662.804895077071,1546.41,1430.015104922929,HOLD,SELL,SELL
MKHC,1851127,2024-12-29,497.9,519.1,497.9,508.8,36416.0,508.8,508.0,44.90454090158361,54.47478270566272,508.43,433.0179999999996,502.9090442968341,455.1341440453613,30.64312039399005,2210788.0,25.424683883384205,31.672981933926557,-6.248298050542349,574.5755697685059,508.43,442.28443023149407,HOLD,SELL,SELL
MKHL,1851654,2024-12-29,630.0,632.1,618.0,625.0,38918.0,625.0,626.5,49.06141615475224,55.22951148219274,622.605,577.6859999999997,618.5847891969765,591.3760898585209,26.953403249756384,1040427.0,12.84226079081543,16.392846733534164,-3.550585942718733,651.1474928834114,622.605,594.0625071165887,HOLD,SELL,SELL
MKJC,1852571,2024-12-29,508.0,529.3,507.1,529.3,33282.0,529.3,515.0,50.408344648844746,49.560896656392366,542.5499999999998,516.3,531.6410211233606,525.1857858498827,20.261265097233668,-573577.0,-1.0480834416202924,3.428489578938219,-4.476573020558512,579.8527880995589,542.5499999999998,505.2472119004408,HOLD,SELL,SELL
MKLB,1853411,2024-07-07,1205.0,1205.0,1142.0,1169.0,15057.0,1169.0,1205.0,29.144165388072818,43.07475739809842,1366.2499999999995,1180.1840000000002,1274.8635382522418,1188.986121924686,98.0618103685978,120651.0,-5.064078253139314,37.11041075367043,-42.17448900680974,1706.4055085545476,1366.2499999999995,1026.0944914454517,BUY,SELL,BUY
MLBBL,1855392,2024-12-29,1535.0,1610.0,1535.0,1584.9,14612.0,1584.9,1565.0,35.92504833749011,40.91724865085161,1666.5900000000006,1708.9160000000002,1668.8624421255524,1668.0378443802983,80.63960112729067,425685.0,-27.12444041805543,-17.969274232165173,-9.155166185890256,1744.1289682675283,1666.5900000000006,1589.051031732473,HOLD,BUY,BUY
MLBL,1857281,2024-12-29,396.0,399.0,387.0,389.0,55303.0,389.0,389.2,33.32567018635614,38.93616737763492,408.4750000000002,409.9560000000002,401.66499577741433,406.8875112310294,13.895446539709758,2036544.0,-7.534084805645591,-5.203902479702226,-2.3301823259433654,444.7510458153747,408.4750000000002,372.1989541846257,HOLD,SELL,SELL
MLBLPO,1857491,2024-09-16,155.0,155.0,155.0,155.0,75000.0,155.0,155.0,,,,,,,,-128492.0,,,,,,,HOLD,HOLD,HOLD
MLBS,1858239,2024-12-29,2035.0,2172.0,2035.0,2160.0,13679.0,2160.0,2036.1,52.919981453267184,52.03443193407361,2166.15,1975.714000000001,2128.9224534101013,2006.9883235174436,172.12234324587868,400566.0,19.797618511270684,44.00090730272032,-24.20328879144963,2397.7453669657584,2166.15,1934.5546330342409,HOLD,SELL,SELL
MLBSL,1859280,2024-12-29,2221.0,2461.6,2221.0,2461.6,19958.0,2461.6,2237.9,74.76124890517964,61.49151206511847,2326.62,2207.11,2292.044685514283,2235.225418645565,123.94709113466844,71143.0,12.81163367271347,18.280113263724573,-5.468479591011104,2527.361889998089,2326.62,2125.878110001911,SELL,SELL,STRONG SELL
MMF1,1860164,2024-12-29,8.6,8.9,8.6,8.73,18990.0,8.73,8.73,35.98395791431229,42.06863794385488,9.005499999999994,8.986800000000004,8.933995124451286,8.90982290029986,0.3104128863630899,2824080.0,-0.0608599387730723,-0.0253224121685127,-0.0355375266045596,9.373112567793912,9.005499999999994,8.637887432206076,HOLD,SELL,SELL
MMFDB,1861898,2024-03-12,561.0,590.4,561.0,580.0,25868.0,580.0,550.0,80.93445787563218,63.595065061477165,539.9399999999998,,542.0704199370127,,19.44229340663696,-8062.0,-6.6527966119637085,-11.881333606196776,5.228536994233068,580.6176302161347,539.9399999999998,499.262369783865,SELL,BUY,BUY
MMFDBP,1861942,2024-03-12,278.0,278.0,278.0,278.0,2000.0,278.0,278.0,,,,,,,,2000.0,,,,,,,HOLD,HOLD,HOLD
MMKJL,1862200,2024-12-29,683.0,695.0,672.2,679.0,20748.0,679.0,684.0,42.05690508486321,51.7921548834978,689.0850000000003,623.1039999999997,681.6628447139556,640.5802760194305,35.29592270638994,1035322.0,16.236774566557074,23.320703885719784,-7.08392931916271,749.9844014748822,689.0850000000003,628.1855985251183,HOLD,SELL,SELL
MNBBL,1865251,2024-12-29,371.0,378.4,371.0,375.0,25505.0,375.0,374.5,36.910103605600376,37.446557259746285,390.05000000000007,396.5040000000001,385.3022685675726,392.82377438720863,9.028552705689735,59869.0,-7.683064967304176,-6.031457877249446,-1.6516070900547302,420.091138460445,390.05000000000007,360.00886153955514,HOLD,SELL,SELL
MNBBLP,1865580,2024-12-29,221.0,221.0,221.0,221.0,8200.0,221.0,221.0,72.72727272727273,,,,,,,129565.0,,,,,,,SELL,HOLD,SELL
MPFL,1867258,2024-12-29,685.0,695.0,649.8,651.0,29180.0,651.0,685.0,22.877548656707056,32.315851915914564,732.2150000000004,752.2199999999997,721.7772398537508,731.4252737811697,32.31659679801721,2229908.0,-23.03465384504977,-14.750715332238766,-8.283938512811009,807.1086652861823,732.2150000000004,657.3213347138185,BUY,SELL,BUY
MPFLPO,1867426,2024-03-14,202.0,202.0,202.0,202.0,56000.0,202.0,150.0,,,,,,,,56000.0,,,,,,,HOLD,HOLD,HOLD
MSHL,1867700,2024-12-29,970.0,970.0,937.0,947.9,10330.0,947.9,979.0,33.52919370872039,43.200009231977205,988.9550000000004,979.1200000000003,984.1334298534782,970.7003048206496,46.47776015161633,522803.0,-0.2486599386146508,4.160230701637613,-4.408890640252264,1023.5586688805864,988.9550000000004,954.351331119414,HOLD,SELL,SELL
MSLB,1869290,2024-12-29,1490.0,1590.0,1490.0,1564.0,4169.0,1564.0,1495.5,56.04029433737444,45.76546251956754,1602.1349999999998,1621.3299999999997,1580.5137157785275,1598.3798480831329,65.00515955830394,166553.0,-41.54987259044401,-30.09895256124149,-11.45092002920252,1756.076485961407,1602.1349999999998,1448.1935140385929,HOLD,SELL,SELL
MUTUAL,1871747,2024-12-29,20.31,20.36,20.17,20.34,6983765.87,20.34,20.3,10.482900053546244,19.86912333733332,21.39599999999998,21.41460000000001,21.170379954668817,21.32905255692204,0.2294144906663691,189039179.82999963,-0.3145616732068994,-0.1447823489951007,-0.1697793242117987,22.537304516771567,21.39599999999998,20.254695483228392,BUY,SELL,BUY
NABBC,1872858,2024-12-29,1133.4,1155.5,1040.9,1040.9,27145.0,1040.9,1156.5,29.01803484383263,43.53429134274978,1230.1150000000002,969.166,1193.7306103445314,1029.7181324479202,114.4918591312168,1649634.0,63.510520189963245,100.19497517558416,-36.6844549856209,1430.8733051831157,1230.1150000000002,1029.3566948168848,BUY,SELL,BUY
NABIL,1875976,2024-12-29,504.1,508.9,499.0,502.7,64296.0,502.7,502.0,29.299218534474903,29.34862014047215,516.595,552.2459999999999,517.7033964645058,539.4937208967709,12.12122422062734,-1415966.0,-13.976224853220344,-14.211306993824657,0.2350821406043106,541.8470474417496,516.595,491.3429525582504,BUY,BUY,STRONG BUY
NABILD87,1876215,2024-12-29,1070.0,1070.0,1070.0,1070.0,25.0,1070.0,1081.0,49.418881110616766,53.06091819532336,1064.355,1042.2,1064.975587363168,1047.6035933785793,13.35498732937022,21111.0,9.018509932407367,8.706284632991029,0.3122252994163403,1090.4431946481498,1064.355,1038.2668053518505,HOLD,BUY,BUY
NABILP,1876289,2024-10-27,301.1,301.1,301.1,301.1,225000.0,301.1,307.2,,,,,,,,225000.0,,,,,,,HOLD,HOLD,HOLD
NADDF,1876334,2024-12-17,10.41,10.41,10.41,10.41,0.0,10.41,10.46,37.521194352181055,44.55450486566212,10.725500000000002,,10.617481238377684,,0.122833436110167,0.0,,,,11.27386028302574,10.725500000000002,10.177139716974263,HOLD,SELL,SELL
NADEP,1877309,2024-12-29,942.0,959.0,926.1,947.0,6180.0,947.0,935.0,42.96898898947476,39.38303013610846,974.4100000000002,1008.332,968.259143753417,994.366729764865,31.8772628829561,556737.0,-20.992227314356683,-18.04235587424788,-2.9498714401088044,1030.3230360470234,974.4100000000002,918.496963952977,HOLD,SELL,SELL
NBBD2085,1879920,2024-11-20,1195.0,1195.0,1195.0,1199.9,15.0,1199.9,1180.0,87.10819580248696,63.52808115485672,1107.59,,1128.9407493140022,,15.495067114025392,10710.0,-0.2356370088109542,-19.68716571030988,19.451528701498923,1177.537777663044,1107.59,1037.6422223369564,SELL,BUY,BUY
NBF2,1881993,2024-12-29,9.69,9.69,9.5,9.68,800.0,9.68,9.5,59.30735646042628,53.82946357329013,9.531499999999998,9.48,9.541276790368666,9.550269847154178,0.3061262802513132,7351642.0,0.0056337893087654,-0.0070216526274196,0.0126554419361851,9.718505347517535,9.531499999999998,9.34449465248246,HOLD,BUY,BUY
NBF3,1882875,2024-12-29,9.5,9.65,9.0,9.4,64380.0,9.4,9.34,52.10135451048659,50.97841118719608,9.448500000000005,9.249400000000003,9.37509603245214,9.25266954705881,0.4309745664778548,3799954.0,0.0076785423121545,0.0271938459831748,-0.0195153036710202,9.857756643195566,9.448500000000005,9.039243356804445,HOLD,SELL,SELL
NBL,1885767,2024-12-29,273.0,275.8,269.3,269.9,49431.0,269.9,272.0,55.01732974291029,46.502458069176086,270.77500000000003,280.594,270.825105296,275.0868377877876,7.617542682999253,-41412.0,-3.6732089312903327,-4.156690112036925,0.4834811807465922,282.80161631549163,270.77500000000003,258.74838368450844,HOLD,BUY,BUY
NBLD82,1886061,2024-11-24,1096.6,1174.0,1096.6,1172.0,180.0,1172.0,1075.1,72.04631937969043,68.33374758891966,1066.8094999999998,1048.7738,1078.3607183452414,1052.1760803837165,24.02006022311109,1654.0,22.10669669491017,13.125814372432163,8.980882322478006,1139.2143206889557,1066.8094999999998,994.404679311044,SELL,BUY,BUY
NBLD85,1886464,2024-12-29,1049.0,1050.0,1049.0,1050.0,40.0,1050.0,1036.0,63.28843853353984,58.38914013870493,1033.3099999999995,1026.102,1033.2985616690887,1022.679849948182,13.029424025240075,-6197.0,4.384040535785744,3.4630613715359875,0.920979164249756,1049.4202327731011,1033.3099999999995,1017.1997672268984,HOLD,SELL,SELL
NBLD87,1886889,2024-12-29,1064.0,1064.0,1064.0,1064.0,23.0,1064.0,1085.0,57.31294219455588,57.36369756072472,1042.735,1033.36,1046.1606216938176,1031.8295150764045,13.091451911212902,26275.0,8.704933971872151,5.4908283225600565,3.2141056493120947,1072.387944204551,1042.735,1013.082055795449,HOLD,BUY,BUY
NCCD86,1889492,2024-12-29,1156.0,1156.0,1156.0,1156.0,10.0,1156.0,1136.6,63.27557323975409,62.27856001675113,1094.3,1061.3080000000002,1104.4452373635977,1069.957959468942,18.473064619710563,96089.0,26.474782006498344,19.87430040935765,6.600481597140689,1171.9052833253,1094.3,1016.6947166747,HOLD,BUY,BUY
NEPSE,1897939,2024-12-29,2631.98,2641.17,2601.84,2609.58,5474868764.77,2609.58,2630.71,37.38976163799623,40.61534712762322,2674.5360000000005,2687.302000000002,2654.1208697478014,2664.416016961822,42.15867358706594,97791408798.49004,-25.13393931375367,-17.9703237048041,-7.1636156089495735,2793.326904433118,2674.5360000000005,2555.745095566883,HOLD,SELL,SELL
NESDO,1898740,2024-12-29,2259.0,2344.0,2210.0,2276.1,5167.0,2276.1,2229.0,68.50705261698337,53.67977535951771,2241.294999999999,2283.516,2236.654410189898,2261.1453467371944,90.76506951456516,82974.0,-25.892219437897893,-30.571147345724093,4.6789279078262,2372.122068682334,2241.294999999999,2110.4679313176644,HOLD,SELL,SELL
NFCF,1898934,2024-12-12,11.43,11.43,11.43,11.43,0.0,11.43,11.37,55.82860290219054,57.43240104739602,10.822500000000002,,10.80427898612204,,0.3622848309337488,0.0,,,,12.567514326588672,10.822500000000002,9.077485673411331,HOLD,SELL,SELL
NFS,1900132,2024-12-29,1024.1,1040.0,998.0,1002.0,79167.0,1002.0,1044.9,29.9691278284606,35.02194522743304,1149.685,1315.854,1143.8751057629424,1265.8097152850191,82.9097368892211,5997336.0,-91.01817707462328,-86.96657863898909,-4.05159843563419,1397.1524788734946,1149.685,902.2175211265054,BUY,SELL,BUY
NFSPO,1900293,2024-08-25,163.0,163.0,163.0,163.0,140963.0,163.0,279.0,,,,,,,,140963.0,,,,,,,HOLD,HOLD,HOLD
NGPL,1902178,2024-12-29,262.0,263.0,256.1,256.1,72699.0,256.1,262.7,22.5112092938263,25.243278912179463,305.6550000000001,412.6320000000001,309.2784785366072,373.7673945436659,19.25391753275532,9250780.0,-49.94389116303631,-51.64966755837533,1.705776395339015,452.91301132705553,305.6550000000001,158.39698867294462,BUY,BUY,STRONG BUY
NHDL,1903928,2024-12-29,720.0,720.0,702.4,710.0,3684.0,710.0,727.0,36.45424151477974,49.04919342179663,734.435,667.8520000000001,722.8560027674514,683.0503207698611,31.929211459292,1295415.0,14.481784544473612,21.97383773166504,-7.492053187191427,764.0186627211675,734.435,704.8513372788324,HOLD,SELL,SELL
NHPC,1906772,2024-12-29,218.0,219.0,213.8,214.0,70184.0,214.0,217.9,33.305991804793095,41.44571040585376,225.92499999999995,226.3400000000001,222.6948480209693,223.6100702922245,8.331711792042636,2506368.0,-3.3430907574091293,-1.912545156086744,-1.4305456013223856,244.05893228177496,225.92499999999995,207.79106771822492,HOLD,SELL,SELL
NIBD2082,1909395,2024-12-24,1144.0,1150.9,1144.0,1151.0,246.0,1151.0,1144.0,59.475028248171625,59.12643371624976,1112.4450000000002,1084.006,1117.7938836836067,1092.6886469686233,20.128418781036185,4229.0,18.98723707238878,15.834238771284404,3.1529983011043754,1173.547126804205,1112.4450000000002,1051.3428731957954,HOLD,BUY,BUY
NIBD84,1909816,2024-12-29,1033.0,1043.2,1033.0,1043.1,100.0,1043.1,1040.0,54.912397181610295,53.16240876207643,1035.775,1032.5719999999997,1037.8462321726877,1028.9084469102224,10.151392618066437,30826.0,2.824305547793984,3.092885077983488,-0.2685795301895046,1059.0660175819114,1035.775,1012.4839824180882,HOLD,BUY,BUY
NIBLGF,1910277,2024-12-29,8.7,8.87,8.66,8.87,2300.0,8.87,8.87,49.95208701776799,46.89271466574207,8.9475,8.965399999999995,8.915300349215798,9.016155283817929,0.2093342846289101,-2659297.0,-0.0640405345261676,-0.0563919006764635,-0.007648633849704,9.235519096589144,8.9475,8.659480903410856,HOLD,SELL,SELL
NIBLPF,1911778,2024-01-08,9.47,9.48,9.32,9.32,29109.0,9.32,9.34,,,,,,,,106773.0,,,,,,,HOLD,HOLD,HOLD
NIBLSF,1911814,2024-11-25,11.21,11.21,11.21,11.21,0.0,11.21,11.05,59.37399187456671,60.26890309573202,10.504,,10.52102380952381,,0.2521859441272345,0.0,,,,11.647422931377434,10.504,9.360577068622568,HOLD,BUY,BUY
NIBSF2,1915331,2024-12-29,8.45,8.6,8.44,8.5,3650.0,8.5,8.44,44.84932572655429,45.2260825877978,8.646499999999998,8.660000000000002,8.59709755421024,8.614571788270872,0.2228688206702415,152586.0,-0.0629098703724402,-0.0395363177830211,-0.023373552589419,8.953112132832567,8.646499999999998,8.339887867167429,HOLD,SELL,SELL
NICA,1918098,2024-12-29,400.0,404.7,391.0,391.0,70534.0,391.0,403.0,37.63720381423761,34.92124088383479,405.9399999999999,434.3180000000001,405.7191132825105,425.8240467966731,13.03208288578944,-4407866.0,-11.65451344778171,-12.29210504619671,0.6375915984149998,432.9083073254517,405.9399999999999,378.9716926745481,HOLD,SELL,SELL
NICAD 85/86,1919126,2024-05-08,1014.0,1015.2,1014.0,1015.1,65.0,1015.1,1000.0,,,,,,,,965.0,,,,,,,HOLD,HOLD,HOLD
NICAD8182,1918429,2024-12-29,1056.3,1056.3,1056.3,1056.3,10.0,1056.3,1035.6,66.59107028405997,60.99474915189014,1025.8399999999997,1017.188,1031.9311865336847,1017.188,11.897020844167317,41323.0,9.87153941589304,8.453226531002418,1.4183128848906217,1069.469366257203,1025.8399999999997,982.210633742796,HOLD,BUY,BUY
NICAD8283,1919017,2024-12-24,1062.1,1083.3,1062.1,1083.3,50.0,1083.3,1041.3,41.44437909999665,42.05774718959359,1145.89,1131.066,1120.7664641589868,1130.391888064464,17.15259327114264,8062.0,-20.75279572366503,-8.050304154815702,-12.702491568849329,1253.1590244199135,1145.89,1038.620975580086,HOLD,SELL,SELL
NICAP,1919182,2024-06-18,331.3,331.3,331.3,331.3,2000.0,331.3,331.3,,,,,,,,2000.0,,,,,,,HOLD,HOLD,HOLD
NICBF,1920246,2024-12-29,9.0,9.22,9.0,9.22,5600.0,9.22,9.04,48.76692193083706,44.96753487891898,9.370500000000002,9.3896,9.331984874193765,9.42862397817197,0.1571575017909565,-6182302.0,-0.1235747220204022,-0.0860479283501601,-0.037526793670242,9.79393712638335,9.370500000000002,8.947062873616654,HOLD,SELL,SELL
NICD83/84,1920601,2024-12-29,1135.0,1135.0,1135.0,1135.0,35.0,1135.0,1150.0,66.77937348206471,63.89909946697809,1082.72,1061.092,1090.9856862468832,1062.6323690888116,14.733669811497634,1550.0,20.96065389911405,15.182778579709831,5.777875319404217,1142.285614241769,1082.72,1023.154385758231,HOLD,BUY,BUY
NICD88,1920737,2024-12-29,1062.0,1062.8,1062.0,1062.0,85.0,1062.0,1042.0,62.20500662154483,56.85765060810013,1038.395,1031.0459999999998,1040.691240597035,1028.0865862736953,14.725989754109818,6291.0,5.785517610468332,4.662937846121695,1.1225797643466375,1060.9577547077015,1038.395,1015.8322452922982,HOLD,BUY,BUY
NICFC,1921326,2024-12-29,8.99,9.18,8.99,9.11,1800.0,9.11,9.15,37.46650488826654,42.0658273842816,9.3265,9.334199999999996,9.279699506966642,9.375036327870353,0.2505189512899582,1947539.0,-0.0900963697454848,-0.0584973391974915,-0.0315990305479933,9.650615720075065,9.3265,9.00238427992494,HOLD,SELL,SELL
NICGF,1922867,2024-12-29,10.33,10.33,10.33,10.33,170.0,10.33,10.4,17.76446236577361,33.83829136193814,10.789999999999996,10.789399999999992,10.702394329879146,10.755221525032194,0.2133241473981078,1495165.0,-0.1011977708316163,-0.045333721168034,-0.0558640496635823,11.204198020275667,10.789999999999996,10.375801979724327,BUY,SELL,BUY
NICGF2,1923112,2024-12-29,8.62,8.85,8.62,8.85,7830.0,8.85,8.79,40.18661164374633,43.80688086577846,9.0545,9.0248,8.987558712302038,8.977504544364757,0.218557586660268,60827.0,-0.0633992635343503,-0.0399521723131966,-0.0234470912211536,9.53125884889505,9.0545,8.577741151104952,HOLD,SELL,SELL
NICL,1925722,2024-12-29,973.7,973.7,955.0,959.0,10096.0,959.0,962.9,40.25762082864387,39.26834362421694,981.0900000000004,997.812,974.2668476893908,988.5020879702132,19.314572252456173,-999938.0,-13.266180262804482,-11.862273988636842,-1.403906274167641,1031.2410478454588,981.0900000000004,930.9389521545422,HOLD,SELL,SELL
NICLBSL,1926783,2024-12-29,663.0,683.0,660.0,660.0,9198.0,660.0,663.0,31.183994985117685,33.96549744206898,683.4999999999998,711.3640000000003,681.0146158234562,703.6339889232356,20.14091240999111,-168774.0,-15.904429602331676,-14.945455282550734,-0.9589743197809408,724.5942331720674,683.4999999999998,642.4057668279321,HOLD,SELL,SELL
NICSF,1927726,2024-12-29,9.2,9.38,9.2,9.34,4600.0,9.34,9.32,45.093021978360525,45.14045790314151,9.483999999999996,9.550400000000003,9.455792146144702,9.579884028499144,0.2610592851504335,2571473.0,-0.0993453706565574,-0.0788217101990621,-0.0205236604574952,9.834736368231267,9.483999999999996,9.13326363176872,HOLD,SELL,SELL
NIFRA,1928792,2024-12-29,251.0,252.0,246.5,246.8,59942.0,246.8,251.0,34.15612025332258,34.41764488358503,256.38000000000005,270.95000000000005,255.86929321515385,264.6059042492325,7.074066449998055,139447.0,-6.729998984698199,-6.5964491190620125,-0.1335498656361862,272.1831136172565,256.38000000000005,240.57688638274365,HOLD,SELL,SELL
NIL,1931355,2024-12-29,937.0,937.0,924.1,926.0,6922.0,926.0,925.0,57.63812170975405,49.44185280269859,933.6099999999996,928.92,925.4829308225798,927.840153239294,21.612796985257507,47118.0,-4.345494966138517,-3.7133220666691735,-0.6321728994693436,977.2934476661744,933.6099999999996,889.926552333825,HOLD,SELL,SELL
NILPO,1931530,2024-06-23,436.0,436.0,436.0,436.0,1000.0,436.0,407.0,,,,,,,,1000.0,,,,,,,HOLD,HOLD,HOLD
NIMB,1931956,2024-12-29,230.2,230.2,221.0,221.0,104775.0,221.0,225.7,52.650083655201584,46.86838106947972,221.15999999999997,231.81200000000004,221.95645498216987,226.46283099475949,7.531221348610436,4225767.0,-3.1973116540240767,-3.9579512461762456,0.7606395921521689,230.4257217743713,221.15999999999997,211.8942782256285,HOLD,BUY,BUY
NLBBL,1934664,2024-03-12,565.0,595.0,555.0,595.0,20276.0,595.0,554.9,88.15991220784052,69.5731210274314,539.1249999999998,,543.8164721802179,,19.936049558647124,34194.0,-4.975446448036223,-11.84584865120747,6.870402203171247,582.1732926490848,539.1249999999998,496.07670735091466,SELL,BUY,BUY
NLBBLP,1934672,2024-02-08,401.0,401.0,401.0,401.0,26665.0,401.0,401.0,,,,,,,,26665.0,,,,,,,HOLD,HOLD,HOLD
NLG,1937210,2024-12-29,940.0,975.0,926.0,965.0,127718.0,965.0,933.9,75.72295464779215,49.74896976132479,926.705,1073.9919999999995,947.2659203393983,1016.331425277273,30.494402758160287,3209045.0,-27.383931193450053,-41.86478207363728,14.480850880187226,957.6031860309064,926.705,895.8068139690936,SELL,BUY,BUY
NLIC,1940236,2024-12-29,770.0,775.0,760.0,766.0,17949.0,766.0,769.5,31.38671526529565,33.23963110218931,788.6499999999999,819.0420000000004,786.2808914161175,803.2447560602521,22.091237274276573,54401.0,-16.145566563138118,-14.913113580300054,-1.2324529828380637,828.7965565148469,788.6499999999999,748.5034434851528,HOLD,SELL,SELL
NLICL,1943204,2024-12-29,567.0,567.0,561.8,562.0,22526.0,562.0,567.1,16.03503181691676,28.18007753068591,588.815,606.7959999999999,585.4767326233077,600.632795160491,14.891836724436876,225739.0,-12.21463893768805,-9.97565602473497,-2.2389829129530803,619.5466953648794,588.815,558.0833046351207,BUY,SELL,BUY
NLICLP,1943425,2024-11-28,293.5,293.5,293.5,293.5,15945.0,293.5,293.5,,,,,,,,15945.0,,,,,,,HOLD,HOLD,HOLD
NLICP,1943587,2024-10-07,450.0,450.0,450.0,450.0,69992.0,450.0,361.0,,,,,,,,169992.0,,,,,,,HOLD,HOLD,HOLD
NLO,1943645,2024-12-22,246.9,246.9,246.9,246.9,10.0,246.9,242.1,47.54692441683462,49.34344429124812,,,,,6.21673469387755,483.0,,,,,,,HOLD,HOLD,HOLD
NMB,1946258,2024-12-29,253.0,253.0,245.0,246.0,53794.0,246.0,248.8,54.61818402010111,46.68742874740401,246.23500000000013,257.50999999999993,246.8352810758315,251.1393961418448,7.734359996623287,695566.0,-3.484276829227525,-4.301357777863037,0.8170809486355122,258.3078248558405,246.23500000000013,234.16217514415973,HOLD,BUY,BUY
NMB50,1947425,2024-12-29,10.15,10.21,10.15,10.21,12500.0,10.21,10.15,39.8252878329109,43.5305295966846,10.566999999999998,10.50059999999999,10.500556154938382,10.601584489098665,0.3148621469317929,-796887.0,-0.0889149805240201,-0.0287891051542681,-0.0601258753697519,11.046795789894125,10.566999999999998,10.087204210105872,HOLD,SELL,SELL
NMBD2085,1947675,2024-11-28,1090.8,1090.8,1090.8,1090.8,25.0,1090.8,1113.0,48.56771992733885,58.51026800247882,1062.6699999999996,,1073.6545081104605,,10.93779487545367,7442.0,27.259741639571985,24.690578698705277,2.569162940866711,1141.043365373726,1062.6699999999996,984.2966346262734,HOLD,BUY,BUY
NMBD89/90,1947746,2024-12-23,1090.2,1090.2,1090.2,1068.4,1.0,1068.4,1090.2,21.415262429525622,37.920648749581375,1154.555,,1134.9997816802954,,9.942758344336127,-282.0,-3.900507697406965,9.257948455568789,-13.158456152975752,1223.8755157222524,1154.555,1085.2344842777477,BUY,SELL,BUY
NMBMF,1951061,2024-12-29,686.6,734.4,680.0,708.5,4585.0,708.5,686.6,52.93696970563754,47.4549361596681,713.3699999999999,721.5740000000002,711.7298598247097,720.830230292986,34.01969001592156,301245.0,-8.645923590222196,-7.318121946380159,-1.3278016438420377,743.2153413450222,713.3699999999999,683.5246586549775,HOLD,SELL,SELL
NMBPO,1951293,2024-12-18,140.0,140.0,140.0,140.0,123324.0,140.0,140.0,100.0,,,,,,,145000.0,,,,,,,SELL,HOLD,SELL
NMBSBF,1951344,2024-12-29,10.47,10.47,10.47,10.47,0.0,10.47,10.98,43.56116382391824,51.97026634712989,10.1435,,10.237886098009913,,0.3275973738894775,0.0,,,,12.235946176129747,10.1435,8.051053823870252,HOLD,BUY,BUY
NMFBS,1953019,2024-12-29,1270.0,1295.0,1250.1,1265.0,2617.0,1265.0,1246.0,44.17441289317202,35.95290773165676,1333.7599999999998,1426.1999999999991,1319.0356490321456,1390.940862957077,48.27809415506852,62970.0,-61.099423052187376,-58.0758662079668,-3.023556844220579,1561.1638997027128,1333.7599999999998,1106.3561002972867,HOLD,SELL,SELL
NMFBSP,1953199,2024-11-26,755.0,755.0,755.0,755.0,1000.0,755.0,755.0,82.35294117647058,,,,,,,-9016.0,,,,,,,SELL,HOLD,SELL
NMLBBL,2151989,2024-12-29,675.0,689.0,675.0,676.0,13459.0,676.0,675.0,47.49464876854309,37.72822511691008,686.205,737.1860000000001,689.0441563602536,722.148282394194,16.68006543003499,431308.0,-18.862888647396403,-21.34226940519096,2.479380757794555,722.3236641502718,686.205,650.0863358497282,HOLD,BUY,BUY
NONLIFEINSU,1955738,2024-12-29,12414.74,12509.91,12357.47,12444.23,228755314.4,12444.23,12460.42,26.94759681445082,33.65120013612359,12801.099499999984,12976.4512,12717.143542868836,12872.31101353858,186.61918327597795,-423938003.6999968,-174.93093736163064,-138.30584491618544,-36.625092445445205,13369.19735648314,12801.099499999984,12233.001643516827,BUY,SELL,BUY
NRIC,1956959,2024-12-29,730.0,740.0,725.0,729.0,18607.0,729.0,731.0,26.56826139063823,31.852971523302,761.075,788.1639999999996,756.472703019083,777.4370431256516,26.780467547597286,1051293.0,-17.32734245159395,-14.586487997372188,-2.740854454221761,805.4749493242962,761.075,716.6750506757039,BUY,SELL,BUY
